building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6484;392;LINESTRING (93093.48455491359 433608.1839616527, 93091.22614716656 433607.8492861424, 93088.94816248062 433607.9232258998, 93089.2939356701 433604.3962492417, 93091.57200798416 433604.3223460778, 93093.83056374076 433604.657019219, 93093.48455491359 433608.1839616527);16.090256321847516;0.20539240333210113;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6484;393;LINESTRING (93093.83048973882 433604.657020384, 93091.57200798416 433604.3223460778, 93089.29397948924 433604.396267458, 93089.63938047642 433600.8730877868, 93091.9174965315 433600.7992026894, 93094.17612612422 433601.133874753, 93093.83048973882 433604.657020384);16.073355627178056;0.2792958001451545;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6484;394;LINESTRING (93094.17605228354 433601.1338758535, 93091.9174965315 433600.7992026894, 93089.63942421673 433600.8731058282, 93089.98480670017 433597.3501153219, 93092.26296659635 433597.2762481964, 93094.52167016722 433597.6109192368, 93094.17605228354 433601.1338758535);16.072914365235842;0.24332604709628877;1.0000000000000002
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6484;395;LINESTRING (93094.52159618508 433597.6109202817, 93092.26296659635 433597.2762481964, 93089.98485054082 433597.3501332659, 93090.33056820063 433593.8237242932, 93092.60877194887 433593.7498750056, 93094.86459125506 433594.0573031899, 93094.52159618508 433597.6109202817);16.10927564502058;0.12930687001719965;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6484;396;LINESTRING (93094.86747551538 433594.0845460742, 93092.60877194887 433593.7498750056, 93090.33061205217 433593.8237421043, 93090.67595806548 433590.3011244443, 93092.95420558692 433590.2272928227, 93095.2100748026 433590.5349637028, 93094.86747551538 433594.0845460742);16.092131893369373;0.18634473406242505;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6484;397;LINESTRING (93095.21002488906 433590.5347210323, 93092.95420558692 433590.2272928227, 93090.67600183797 433590.3011420829, 93091.02132984728 433586.7787084914, 93093.29866382289 433586.6963392692, 93095.55554046147 433587.0128085663, 93095.21002488906 433590.5347210323);16.07053166509043;0.1492264736042752;0.8814727567971901
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6485;394;LINESTRING (93089.63938047642 433600.8730877868, 93087.36130814493 433600.9469909272, 93084.38379850191 433600.784845831, 93084.72920228378 433597.2618523401, 93087.70669062779 433597.4240003934, 93089.98485054082 433597.3501332659, 93089.63938047642 433600.8730877868);18.545928130617668;0.17541274031094695;0.7912003398722538
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6485;395;LINESTRING (93089.98480670017 433597.3501153219, 93087.70669062779 433597.4240003934, 93084.72919162747 433597.2618537761, 93085.07493059579 433593.7354419275, 93088.05240828713 433593.897591395, 93090.33061205217 433593.8237421043, 93089.98480670017 433597.3501153219);18.56404756010675;0.29722041395524557;0.9964614577176057
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6485;396;LINESTRING (93090.33056820063 433593.8237242932, 93088.05240828713 433593.897591395, 93085.07491994534 433593.7354433069, 93085.42028723416 433590.2128228808, 93088.39775429988 433590.3749737085, 93090.67600183797 433590.3011420829, 93090.33056820063 433593.8237242932);18.544212600747223;0.19480419231518092;1.0
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6485;397;LINESTRING (93090.67595806548 433590.3011244443, 93088.39775429988 433590.3749737085, 93085.42027661088 433590.2128242052, 93085.76562588429 433586.69038795, 93088.74308230844 433586.8525400867, 93091.02041630089 433586.7701708667, 93090.67595806548 433590.3011244443);18.54998451893442;0.18053640555860273;0.9999999999999998
