building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6526;149;LINESTRING (92802.92887609926 434463.2009774956, 92800.48482888448 434462.740456793, 92798.18299491436 434462.439756349, 92798.53886017815 434458.7838326824, 92800.84055662909 434459.084489157, 92803.28493566858 434459.5449629399, 92802.92887609926 434463.2009774956);17.622018333574278;0.9777600182600341;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6526;150;LINESTRING (92803.28476960541 434459.5449863771, 92800.84055662909 434459.084489157, 92798.53879135445 434458.7838106873, 92798.8945948972 434455.1285215272, 92801.196222667 434455.4291561238, 92803.64076738752 434455.88960668, 92803.28476960541 434459.5449863771);17.619297912894652;0.9881660498560121;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6527;144;LINESTRING (92796.4049517558 434480.7105673957, 92794.10277417675 434480.4097563059, 92791.43730411325 434480.1356214258, 92791.79282278768 434476.480182134, 92794.45859010179 434476.7543372171, 92796.76063022557 434477.0551038716, 92796.4049517558 434480.7105673957);18.36371335603877;0.9394778927531116;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6527;146;LINESTRING (92797.11638353913 434473.4003284522, 92794.81434341936 434473.0995617709, 92792.14857610916 434472.8254066567, 92792.50396986843 434469.1712526547, 92795.17003431884 434469.4454280259, 92797.47193701388 434469.7461504734, 92797.11638353913 434473.4003284522);18.357831282461195;0.9448622767864769;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6527;148;LINESTRING (92797.82756568072 434466.0926565032, 92795.52566298973 434465.7919340272, 92792.85959854303 434465.5177586271, 92793.21486814115 434461.8648821954, 92795.8812296184 434462.1390779034, 92798.18299491436 434462.439756349, 92797.82756568072 434466.0926565032);18.351987396723217;0.9575951711269562;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6527;149;LINESTRING (92798.18306360609 434462.4397783522, 92795.8812296184 434462.1390779034, 92793.21501664488 434461.8648923416, 92793.57058463563 434458.2089482965, 92796.23709488621 434458.4831542129, 92798.53879135445 434458.7838106873, 92798.18306360609 434462.4397783522);18.36768668820242;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6528;143;LINESTRING (92791.08106439191 434483.7953947709, 92788.41574327134 434483.5212700039, 92786.27718125437 434483.3886974368, 92786.63318828485 434479.7288855976, 92788.77168538523 434479.8614764599, 92791.43730411325 434480.1356214258, 92791.08106439191 434483.7953947709);17.72645159102687;0.9794804688554516;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6528;148;LINESTRING (92792.85945001221 434465.5177484959, 92790.19338554238 434465.2435730921, 92788.05498565861 434465.1109549801, 92788.41032002613 434461.4580605436, 92790.54865514413 434461.5906966264, 92793.21501664488 434461.8648923416, 92792.85945001221 434465.5177484959);17.695104308442147;0.9941775023427094;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6528;150;LINESTRING (92793.57058463563 434458.2089482965, 92790.90422313903 434457.9347525506, 92788.76588802304 434457.802116441, 92789.12145914847 434454.1467889781, 92791.259729467 434454.2794429564, 92793.92638818604 434454.5536590761, 92793.57058463563 434458.2089482965);17.707753502991185;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6528;151;LINESTRING (92793.92623973725 434454.5536489076, 92791.259729467 434454.2794429564, 92789.12142678779 434454.1467978722, 92789.47657616122 434450.4958065452, 92791.6148141257 434450.6284694106, 92794.28162126265 434450.9026957512, 92793.92623973725 434454.5536489076);17.687178919244026;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6529;144;LINESTRING (92786.63318828485 434479.7288855976, 92784.4946587491 434479.5963038452, 92782.092475796 434479.138530304, 92782.44795453729 434475.4831458558, 92784.85024226294 434475.9408462796, 92786.98870696498 434476.0734462491, 92786.63318828485 434479.7288855976);16.8082300881796;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6529;145;LINESTRING (92786.9887393766 434476.0734371701, 92784.85024226294 434475.9408462796, 92782.44800691614 434475.4831093425, 92782.80342312963 434471.8283683265, 92785.20576320776 434472.2860323957, 92787.34419550473 434472.4186414382, 92786.9887393766 434476.0734371701);16.805333961869344;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6529;148;LINESTRING (92788.05501804486 434465.1109459882, 92785.91661814621 434464.9783278744, 92783.51422574263 434464.5207000131, 92783.8694555049 434460.8678776651, 92786.2719525157 434461.3254334117, 92788.41028764861 434461.4580695007, 92788.05501804486 434465.1109459882);16.796698815004373;1.0;1.0
ID_0599100010049459;RCID_871cfb0d-fd68-4a70-99fa-dd4db921d4ee;south;6529;149;LINESTRING (92788.41032002613 434461.4580605436, 92786.2719525157 434461.3254334117, 92783.86950780111 434460.8678416574, 92784.22503594021 434457.2119515652, 92786.62758532689 434457.6694713837, 92788.76588802304 434457.802116441, 92788.41032002613 434461.4580605436);16.810867705093138;0.997182068623338;1.0
ID_0599100010049459;RCID_790791be-37f3-4fba-a77f-ee7364bea938;south;6525;140;LINESTRING (92804.55042492843 434498.2383118718, 92802.0867005312 434497.9501786763, 92799.64800164393 434497.4045684445, 92800.00393248186 434493.7465091837, 92802.44681788058 434494.2071976807, 92804.91042848937 434494.4952886913, 92804.55042492843 434498.2383118718);18.53759043218943;0.1280140518496003;1.0
ID_0599100010049459;RCID_790791be-37f3-4fba-a77f-ee7364bea938;south;6526;140;LINESTRING (92799.64398122013 434497.4894657226, 92797.2052823134 434496.9438554866, 92794.9028296012 434496.6429549365, 92795.25889796174 434492.9849404882, 92797.56121315749 434493.285796196, 92800.00409857556 434493.7464846942, 92799.64398122013 434497.4894657226);17.74165808707465;0.10308873446056666;1.0
ID_0599100010049459;RCID_790791be-37f3-4fba-a77f-ee7364bea938;south;6527;140;LINESTRING (92794.90289836138 434496.6429774006, 92792.60044563186 434496.3420768513, 92789.93557069644 434496.0679823086, 92790.29134158746 434492.4099477368, 92792.95651399632 434492.6840623732, 92795.25882920928 434492.9849180797, 92794.90289836138 434496.6429774006);18.375599174506277;0.1581720510386308;1.0
